h,pair_index,c,d,shift,survival_count,survival_frequency_numerator,survival_frequency_denominator,survival_frequency_decimal,first_winning_k,last_winning_k,longest_consecutive_winning_run,never_wins,wins_every_k,leave_anchor_out_survival_count,leave_anchor_out_frequency_numerator,leave_anchor_out_frequency_denominator,leave_anchor_out_frequency_decimal
720,45,2,11,48828134,48,48,257,0.186770428015564202334630350195,-114,126,3,0,0,,,,
720,46,2,12,244140634,57,57,257,0.221789883268482490272373540856,-128,128,3,0,0,,,,
720,48,2,14,6103515634,59,59,257,0.229571984435797665369649805447,-126,125,3,0,0,,,,
720,50,2,16,152587890634,61,61,257,0.237354085603112840466926070039,-124,125,3,0,0,,,,
720,53,3,2,52,60,60,257,0.233463035019455252918287937743,-116,127,3,0,0,,,,
720,55,3,4,652,57,57,257,0.221789883268482490272373540856,-126,119,3,0,0,,,,
720,56,3,5,3152,57,57,257,0.221789883268482490272373540856,-128,128,3,0,0,,,,
720,57,3,6,15652,70,70,257,0.272373540856031128404669260700,-126,126,3,0,0,,,,
720,59,3,8,390652,72,72,257,0.280155642023346303501945525292,-125,127,3,0,0,,,,
720,61,3,10,9765652,75,75,257,0.291828793774319066147859922179,-125,127,3,0,0,,,,
720,62,3,11,48828152,54,54,257,0.210116731517509727626459143969,-121,123,3,0,0,,,,
720,63,3,12,244140652,74,74,257,0.287937743190661478599221789883,-117,127,3,0,0,,,,
720,65,3,14,6103515652,52,52,257,0.202334630350194552529182879377,-121,126,2,0,0,,,,
720,67,3,16,152587890652,70,70,257,0.272373540856031128404669260700,-126,127,3,0,0,,,,
720,70,4,2,106,65,65,257,0.252918287937743190661478599222,-126,121,3,0,0,,,,
720,73,4,5,3206,50,50,257,0.194552529182879377431906614786,-128,128,2,0,0,,,,
720,74,4,6,15706,67,67,257,0.260700389105058365758754863813,-127,125,2,0,0,,,,
720,78,4,10,9765706,65,65,257,0.252918287937743190661478599222,-124,125,3,0,0,,,,
720,79,4,11,48828206,51,51,257,0.198443579766536964980544747082,-123,126,2,0,0,,,,
720,82,4,14,6103515706,69,69,257,0.268482490272373540856031128405,-127,125,2,0,0,,,,
720,84,4,16,152587890706,58,58,257,0.225680933852140077821011673152,-126,124,3,0,0,,,,
720,87,5,2,268,66,66,257,0.256809338521400778210116731518,-126,124,3,0,0,,,,
720,89,5,4,868,70,70,257,0.272373540856031128404669260700,-126,127,3,0,0,,,,
720,91,5,6,15868,70,70,257,0.272373540856031128404669260700,-125,119,3,0,0,,,,
720,93,5,8,390868,63,63,257,0.245136186770428015564202334630,-124,127,3,0,0,,,,
720,96,5,11,48828368,45,45,257,0.175097276264591439688715953307,-125,128,3,0,0,,,,
720,97,5,12,244140868,73,73,257,0.284046692607003891050583657588,-126,127,3,0,0,,,,
720,99,5,14,6103515868,55,55,257,0.214007782101167315175097276265,-126,124,3,0,0,,,,
720,101,5,16,152587890868,65,65,257,0.252918287937743190661478599222,-125,127,3,0,0,,,,
720,102,6,0,730,60,60,257,0.233463035019455252918287937743,-128,121,3,0,0,,,,
720,106,6,4,1354,59,59,257,0.229571984435797665369649805447,-126,125,3,0,0,,,,
720,107,6,5,3854,54,54,257,0.210116731517509727626459143969,-127,121,3,0,0,,,,
720,108,6,6,16354,71,71,257,0.276264591439688715953307392996,-127,125,3,0,0,,,,
720,112,6,10,9766354,68,68,257,0.264591439688715953307392996109,-127,117,3,0,0,,,,
720,113,6,11,48828854,45,45,257,0.175097276264591439688715953307,-127,128,2,0,0,,,,
720,114,6,12,244141354,59,59,257,0.229571984435797665369649805447,-127,121,3,0,0,,,,
720,118,6,16,152587891354,62,62,257,0.241245136186770428015564202335,-128,128,3,0,0,,,,
720,119,7,0,2188,75,75,257,0.291828793774319066147859922179,-126,124,3,0,0,,,,
720,121,7,2,2212,59,59,257,0.229571984435797665369649805447,-124,127,3,0,0,,,,
720,124,7,5,5312,46,46,257,0.178988326848249027237354085603,-125,127,3,0,0,,,,
720,125,7,6,17812,62,62,257,0.241245136186770428015564202335,-125,127,3,0,0,,,,
720,130,7,11,48830312,53,53,257,0.206225680933852140077821011673,-120,128,3,0,0,,,,
720,131,7,12,244142812,63,63,257,0.245136186770428015564202334630,-126,124,3,0,0,,,,
720,133,7,14,6103517812,81,81,257,0.315175097276264591439688715953,-124,127,3,0,0,,,,
720,136,8,0,6562,71,71,257,0.276264591439688715953307392996,-128,128,3,0,0,,,,
720,138,8,2,6586,65,65,257,0.252918287937743190661478599222,-126,125,3,0,0,,,,
720,140,8,4,7186,59,59,257,0.229571984435797665369649805447,-127,104,3,0,0,,,,
720,142,8,6,22186,69,69,257,0.268482490272373540856031128405,-127,125,3,0,0,,,,
720,144,8,8,397186,64,64,257,0.249027237354085603112840466926,-128,128,3,0,0,,,,
720,146,8,10,9772186,71,71,257,0.276264591439688715953307392996,-123,122,3,0,0,,,,
720,148,8,12,244147186,54,54,257,0.210116731517509727626459143969,-123,124,3,0,0,,,,
720,150,8,14,6103522186,70,70,257,0.272373540856031128404669260700,-127,125,3,0,0,,,,
720,152,8,16,152587897186,70,70,257,0.272373540856031128404669260700,-128,125,3,0,0,,,,
720,153,9,0,19684,70,70,257,0.272373540856031128404669260700,-126,126,3,0,0,,,,
720,155,9,2,19708,71,71,257,0.276264591439688715953307392996,-122,124,3,0,0,,,,
720,158,9,5,22808,68,68,257,0.264591439688715953307392996109,-128,127,3,0,0,,,,
720,159,9,6,35308,61,61,257,0.237354085603112840466926070039,-124,127,3,0,0,,,,
720,161,9,8,410308,61,61,257,0.237354085603112840466926070039,-124,123,2,0,0,,,,
720,163,9,10,9785308,69,69,257,0.268482490272373540856031128405,-125,124,3,0,0,,,,
720,164,9,11,48847808,60,60,257,0.233463035019455252918287937743,-121,127,3,0,0,,,,
720,165,9,12,244160308,72,72,257,0.280155642023346303501945525292,-125,127,3,0,0,,,,
720,167,9,14,6103535308,60,60,257,0.233463035019455252918287937743,-124,127,3,0,0,,,,
720,169,9,16,152587910308,66,66,257,0.256809338521400778210116731518,-124,127,3,0,0,,,,
720,172,10,2,59074,67,67,257,0.260700389105058365758754863813,-123,128,3,0,0,,,,
720,174,10,4,59674,67,67,257,0.260700389105058365758754863813,-124,125,3,0,0,,,,
720,178,10,8,449674,66,66,257,0.256809338521400778210116731518,-120,113,3,0,0,,,,
720,181,10,11,48887174,48,48,257,0.186770428015564202334630350195,-124,128,2,0,0,,,,
720,184,10,14,6103574674,63,63,257,0.245136186770428015564202334630,-123,124,3,0,0,,,,
720,186,10,16,152587949674,68,68,257,0.264591439688715953307392996109,-127,125,3,0,0,,,,
720,187,11,0,177148,62,62,257,0.241245136186770428015564202335,-125,127,3,0,0,,,,
720,189,11,2,177172,63,63,257,0.245136186770428015564202334630,-125,126,3,0,0,,,,
720,192,11,5,180272,55,55,257,0.214007782101167315175097276265,-128,128,2,0,0,,,,
720,193,11,6,192772,72,72,257,0.280155642023346303501945525292,-126,127,3,0,0,,,,
720,195,11,8,567772,63,63,257,0.245136186770428015564202334630,-126,123,2,0,0,,,,
720,197,11,10,9942772,75,75,257,0.291828793774319066147859922179,-118,126,3,0,0,,,,
720,198,11,11,49005272,48,48,257,0.186770428015564202334630350195,-126,128,3,0,0,,,,
720,199,11,12,244317772,61,61,257,0.237354085603112840466926070039,-125,116,3,0,0,,,,
720,201,11,14,6103692772,66,66,257,0.256809338521400778210116731518,-126,127,3,0,0,,,,
720,203,11,16,152588067772,70,70,257,0.272373540856031128404669260700,-122,127,3,0,0,,,,
720,204,12,0,531442,60,60,257,0.233463035019455252918287937743,-127,125,3,0,0,,,,
720,208,12,4,532066,68,68,257,0.264591439688715953307392996109,-127,125,3,0,0,,,,
720,209,12,5,534566,50,50,257,0.194552529182879377431906614786,-119,121,3,0,0,,,,
720,210,12,6,547066,78,78,257,0.303501945525291828793774319066,-126,121,3,0,0,,,,
720,214,12,10,10297066,61,61,257,0.237354085603112840466926070039,-128,128,3,0,0,,,,
720,215,12,11,49359566,54,54,257,0.210116731517509727626459143969,-123,126,2,0,0,,,,
720,216,12,12,244672066,75,75,257,0.291828793774319066147859922179,-128,122,3,0,0,,,,
720,220,12,16,152588422066,66,66,257,0.256809338521400778210116731518,-127,121,3,0,0,,,,
720,221,13,0,1594324,63,63,257,0.245136186770428015564202334630,-125,127,3,0,0,,,,
720,223,13,2,1594348,67,67,257,0.260700389105058365758754863813,-125,127,3,0,0,,,,
720,226,13,5,1597448,48,48,257,0.186770428015564202334630350195,-122,128,2,0,0,,,,
720,227,13,6,1609948,68,68,257,0.264591439688715953307392996109,-126,127,3,0,0,,,,
720,229,13,8,1984948,63,63,257,0.245136186770428015564202334630,-116,126,3,0,0,,,,
720,232,13,11,50422448,57,57,257,0.221789883268482490272373540856,-121,122,3,0,0,,,,
720,233,13,12,245734948,71,71,257,0.276264591439688715953307392996,-121,127,3,0,0,,,,
720,235,13,14,6105109948,66,66,257,0.256809338521400778210116731518,-124,124,3,0,0,,,,
720,240,14,2,4782994,70,70,257,0.272373540856031128404669260700,-127,125,3,0,0,,,,
720,244,14,6,4798594,73,73,257,0.284046692607003891050583657588,-119,128,3,0,0,,,,
720,246,14,8,5173594,70,70,257,0.272373540856031128404669260700,-128,125,3,0,0,,,,
720,248,14,10,14548594,73,73,257,0.284046692607003891050583657588,-127,122,3,0,0,,,,
720,250,14,12,248923594,61,61,257,0.237354085603112840466926070039,-127,122,3,0,0,,,,
720,252,14,14,6108298594,66,66,257,0.256809338521400778210116731518,-116,125,3,0,0,,,,
720,254,14,16,152592673594,69,69,257,0.268482490272373540856031128405,-127,122,3,0,0,,,,
720,257,15,2,14348932,63,63,257,0.245136186770428015564202334630,-116,127,3,0,0,,,,
720,259,15,4,14349532,71,71,257,0.276264591439688715953307392996,-126,127,3,0,0,,,,
720,261,15,6,14364532,61,61,257,0.237354085603112840466926070039,-117,124,3,0,0,,,,
720,266,15,11,63177032,54,54,257,0.210116731517509727626459143969,-126,127,2,0,0,,,,
720,267,15,12,258489532,69,69,257,0.268482490272373540856031128405,-125,122,3,0,0,,,,
720,269,15,14,6117864532,64,64,257,0.249027237354085603112840466926,-125,126,3,0,0,,,,
720,271,15,16,152602239532,67,67,257,0.260700389105058365758754863813,-126,123,3,0,0,,,,
720,272,16,0,43046722,63,63,257,0.245136186770428015564202334630,-128,128,3,0,0,,,,
720,274,16,2,43046746,67,67,257,0.260700389105058365758754863813,-128,128,3,0,0,,,,
720,276,16,4,43047346,70,70,257,0.272373540856031128404669260700,-127,125,3,0,0,,,,
720,277,16,5,43049846,46,46,257,0.178988326848249027237354085603,-127,125,3,0,0,,,,
720,280,16,8,43437346,63,63,257,0.245136186770428015564202334630,-128,125,3,0,0,,,,
720,282,16,10,52812346,62,62,257,0.241245136186770428015564202335,-126,121,3,0,0,,,,
720,283,16,11,91874846,47,47,257,0.182879377431906614785992217899,-115,126,2,0,0,,,,
720,286,16,14,6146562346,62,62,257,0.241245136186770428015564202335,-124,128,3,0,0,,,,
720,288,16,16,152630937346,63,63,257,0.245136186770428015564202334630,-119,128,2,0,0,,,,
720,289,17,0,129140164,67,67,257,0.260700389105058365758754863813,-125,126,3,0,0,,,,
720,291,17,2,129140188,62,62,257,0.241245136186770428015564202335,-125,124,3,0,0,,,,
720,293,17,4,129140788,63,63,257,0.245136186770428015564202334630,-125,126,3,0,0,,,,
720,294,17,5,129143288,49,49,257,0.190661478599221789883268482490,-121,123,3,0,0,,,,
720,295,17,6,129155788,63,63,257,0.245136186770428015564202334630,-125,127,2,0,0,,,,
720,299,17,10,138905788,69,69,257,0.268482490272373540856031128405,-124,127,3,0,0,,,,
720,300,17,11,177968288,54,54,257,0.210116731517509727626459143969,-118,128,3,0,0,,,,
720,301,17,12,373280788,63,63,257,0.245136186770428015564202334630,-124,126,3,0,0,,,,
720,303,17,14,6232655788,66,66,257,0.256809338521400778210116731518,-125,123,2,0,0,,,,
720,305,17,16,152717030788,71,71,257,0.276264591439688715953307392996,-126,127,3,0,0,,,,
720,306,18,0,387420490,72,72,257,0.280155642023346303501945525292,-127,125,3,0,0,,,,
720,310,18,4,387421114,65,65,257,0.252918287937743190661478599222,-126,125,3,0,0,,,,
720,311,18,5,387423614,59,59,257,0.229571984435797665369649805447,-127,121,3,0,0,,,,
720,312,18,6,387436114,66,66,257,0.256809338521400778210116731518,-127,121,3,0,0,,,,
720,314,18,8,387811114,70,70,257,0.272373540856031128404669260700,-128,128,3,0,0,,,,
720,316,18,10,397186114,69,69,257,0.268482490272373540856031128405,-128,125,3,0,0,,,,
720,317,18,11,436248614,50,50,257,0.194552529182879377431906614786,-124,126,2,0,0,,,,
720,318,18,12,631561114,67,67,257,0.260700389105058365758754863813,-126,128,3,0,0,,,,
720,323,19,0,1162261468,58,58,257,0.225680933852140077821011673152,-126,124,3,0,0,,,,
720,325,19,2,1162261492,63,63,257,0.245136186770428015564202334630,-124,126,3,0,0,,,,
720,328,19,5,1162264592,58,58,257,0.225680933852140077821011673152,-128,123,3,0,0,,,,
720,329,19,6,1162277092,72,72,257,0.280155642023346303501945525292,-125,127,3,0,0,,,,
720,331,19,8,1162652092,63,63,257,0.245136186770428015564202334630,-125,124,3,0,0,,,,
720,334,19,11,1211089592,54,54,257,0.210116731517509727626459143969,-126,128,2,0,0,,,,
720,335,19,12,1406402092,70,70,257,0.272373540856031128404669260700,-125,127,3,0,0,,,,
720,337,19,14,7265777092,73,73,257,0.284046692607003891050583657588,-126,124,3,0,0,,,,
720,342,20,2,3486784426,65,65,257,0.252918287937743190661478599222,-126,114,3,0,0,,,,
720,344,20,4,3486785026,68,68,257,0.264591439688715953307392996109,-128,128,3,0,0,,,,
720,346,20,6,3486800026,64,64,257,0.249027237354085603112840466926,-127,128,3,0,0,,,,
720,348,20,8,3487175026,53,53,257,0.206225680933852140077821011673,-127,122,3,0,0,,,,
720,352,20,12,3730925026,69,69,257,0.268482490272373540856031128405,-127,124,3,0,0,,,,
720,354,20,14,9590300026,73,73,257,0.284046692607003891050583657588,-127,125,3,0,0,,,,
720,356,20,16,156074675026,70,70,257,0.272373540856031128404669260700,-127,125,3,0,0,,,,
720,357,21,0,10460353204,75,75,257,0.291828793774319066147859922179,-125,123,3,0,0,,,,
720,359,21,2,10460353228,76,76,257,0.295719844357976653696498054475,-125,124,2,0,0,,,,
720,361,21,4,10460353828,56,56,257,0.217898832684824902723735408560,-124,116,3,0,0,,,,
720,363,21,6,10460368828,67,67,257,0.260700389105058365758754863813,-124,124,3,0,0,,,,
720,365,21,8,10460743828,71,71,257,0.276264591439688715953307392996,-125,127,3,0,0,,,,
720,367,21,10,10470118828,72,72,257,0.280155642023346303501945525292,-124,127,3,0,0,,,,
720,368,21,11,10509181328,61,61,257,0.237354085603112840466926070039,-121,122,3,0,0,,,,
720,369,21,12,10704493828,67,67,257,0.260700389105058365758754863813,-125,127,2,0,0,,,,
720,371,21,14,16563868828,64,64,257,0.249027237354085603112840466926,-126,127,3,0,0,,,,
720,373,21,16,163048243828,66,66,257,0.256809338521400778210116731518,-121,127,3,0,0,,,,
720,376,22,2,31381059634,72,72,257,0.280155642023346303501945525292,-127,125,3,0,0,,,,
720,379,22,5,31381062734,57,57,257,0.221789883268482490272373540856,-127,113,3,0,0,,,,
720,384,22,10,31390825234,60,60,257,0.233463035019455252918287937743,-126,124,3,0,0,,,,
720,385,22,11,31429887734,54,54,257,0.210116731517509727626459143969,-123,128,3,0,0,,,,
720,388,22,14,37484575234,57,57,257,0.221789883268482490272373540856,-127,125,3,0,0,,,,
720,390,22,16,183968950234,69,69,257,0.268482490272373540856031128405,-128,128,3,0,0,,,,
720,391,23,0,94143178828,65,65,257,0.252918287937743190661478599222,-122,124,3,0,0,,,,
720,395,23,4,94143179452,63,63,257,0.245136186770428015564202334630,-124,124,3,0,0,,,,
720,396,23,5,94143181952,55,55,257,0.214007782101167315175097276265,-125,123,2,0,0,,,,
720,397,23,6,94143194452,68,68,257,0.264591439688715953307392996109,-125,127,3,0,0,,,,
720,399,23,8,94143569452,75,75,257,0.291828793774319066147859922179,-126,127,3,0,0,,,,
720,401,23,10,94152944452,61,61,257,0.237354085603112840466926070039,-124,127,3,0,0,,,,
720,402,23,11,94192006952,50,50,257,0.194552529182879377431906614786,-126,128,2,0,0,,,,
720,403,23,12,94387319452,62,62,257,0.241245136186770428015564202335,-122,127,3,0,0,,,,
720,405,23,14,100246694452,63,63,257,0.245136186770428015564202334630,-117,127,3,0,0,,,,
