class_index,class_id,t3,t7,t11,t23,G,uncovered_pairs,crt_residue,point_index,n,active_pairs
72,MAX-070,2,7,94,523,231,176,454749554,4,189017582474,407
72,MAX-070,2,7,94,523,231,176,454749554,5,190146701234,407
72,MAX-070,2,7,94,523,231,176,454749554,6,191275819994,407
72,MAX-070,2,7,94,523,231,176,454749554,7,192404938754,407
72,MAX-070,2,7,94,523,231,176,454749554,8,193534057514,407
72,MAX-070,2,7,94,523,231,176,454749554,9,194663176274,407
72,MAX-070,2,7,94,523,231,176,454749554,10,195792295034,407
72,MAX-070,2,7,94,523,231,176,454749554,11,196921413794,407
72,MAX-070,2,7,94,523,231,176,454749554,12,198050532554,407
72,MAX-070,2,7,94,523,231,176,454749554,13,199179651314,407
72,MAX-070,2,7,94,523,231,176,454749554,14,200308770074,407
72,MAX-070,2,7,94,523,231,176,454749554,15,201437888834,407
72,MAX-070,2,7,94,523,231,176,454749554,16,202567007594,407
72,MAX-070,2,7,94,523,231,176,454749554,17,203696126354,407
72,MAX-070,2,7,94,523,231,176,454749554,18,204825245114,407
72,MAX-070,2,7,94,523,231,176,454749554,19,205954363874,407
72,MAX-070,2,7,94,523,231,176,454749554,20,207083482634,407
72,MAX-070,2,7,94,523,231,176,454749554,21,208212601394,407
72,MAX-070,2,7,94,523,231,176,454749554,22,209341720154,407
72,MAX-070,2,7,94,523,231,176,454749554,23,210470838914,407
72,MAX-070,2,7,94,523,231,176,454749554,24,211599957674,407
72,MAX-070,2,7,94,523,231,176,454749554,25,212729076434,407
72,MAX-070,2,7,94,523,231,176,454749554,26,213858195194,407
72,MAX-070,2,7,94,523,231,176,454749554,27,214987313954,407
72,MAX-070,2,7,94,523,231,176,454749554,28,216116432714,407
72,MAX-070,2,7,94,523,231,176,454749554,29,217245551474,407
72,MAX-070,2,7,94,523,231,176,454749554,30,218374670234,407
72,MAX-070,2,7,94,523,231,176,454749554,31,219503788994,407
72,MAX-070,2,7,94,523,231,176,454749554,32,220632907754,407
72,MAX-070,2,7,94,523,231,176,454749554,33,221762026514,407
72,MAX-070,2,7,94,523,231,176,454749554,34,222891145274,407
72,MAX-070,2,7,94,523,231,176,454749554,35,224020264034,407
72,MAX-070,2,7,94,523,231,176,454749554,36,225149382794,407
72,MAX-070,2,7,94,523,231,176,454749554,37,226278501554,407
72,MAX-070,2,7,94,523,231,176,454749554,38,227407620314,407
72,MAX-070,2,7,94,523,231,176,454749554,39,228536739074,407
72,MAX-070,2,7,94,523,231,176,454749554,40,229665857834,407
72,MAX-070,2,7,94,523,231,176,454749554,41,230794976594,407
72,MAX-070,2,7,94,523,231,176,454749554,42,231924095354,407
72,MAX-070,2,7,94,523,231,176,454749554,43,233053214114,407
72,MAX-070,2,7,94,523,231,176,454749554,44,234182332874,407
72,MAX-070,2,7,94,523,231,176,454749554,45,235311451634,407
72,MAX-070,2,7,94,523,231,176,454749554,46,236440570394,407
72,MAX-070,2,7,94,523,231,176,454749554,47,237569689154,407
72,MAX-070,2,7,94,523,231,176,454749554,48,238698807914,407
72,MAX-070,2,7,94,523,231,176,454749554,49,239827926674,407
72,MAX-070,2,7,94,523,231,176,454749554,50,240957045434,407
72,MAX-070,2,7,94,523,231,176,454749554,51,242086164194,407
72,MAX-070,2,7,94,523,231,176,454749554,52,243215282954,407
72,MAX-070,2,7,94,523,231,176,454749554,53,244344401714,407
72,MAX-070,2,7,94,523,231,176,454749554,54,245473520474,407
72,MAX-070,2,7,94,523,231,176,454749554,55,246602639234,407
73,MAX-071,2,7,116,17,231,176,771616874,0,184817974754,407
73,MAX-071,2,7,116,17,231,176,771616874,1,185947093514,407
73,MAX-071,2,7,116,17,231,176,771616874,2,187076212274,407
73,MAX-071,2,7,116,17,231,176,771616874,3,188205331034,407
73,MAX-071,2,7,116,17,231,176,771616874,4,189334449794,407
73,MAX-071,2,7,116,17,231,176,771616874,5,190463568554,407
73,MAX-071,2,7,116,17,231,176,771616874,6,191592687314,407
73,MAX-071,2,7,116,17,231,176,771616874,7,192721806074,407
73,MAX-071,2,7,116,17,231,176,771616874,8,193850924834,407
73,MAX-071,2,7,116,17,231,176,771616874,9,194980043594,407
73,MAX-071,2,7,116,17,231,176,771616874,10,196109162354,407
73,MAX-071,2,7,116,17,231,176,771616874,11,197238281114,407
73,MAX-071,2,7,116,17,231,176,771616874,12,198367399874,407
73,MAX-071,2,7,116,17,231,176,771616874,13,199496518634,407
73,MAX-071,2,7,116,17,231,176,771616874,14,200625637394,407
73,MAX-071,2,7,116,17,231,176,771616874,15,201754756154,407
73,MAX-071,2,7,116,17,231,176,771616874,16,202883874914,407
73,MAX-071,2,7,116,17,231,176,771616874,17,204012993674,407
73,MAX-071,2,7,116,17,231,176,771616874,18,205142112434,407
73,MAX-071,2,7,116,17,231,176,771616874,19,206271231194,407
73,MAX-071,2,7,116,17,231,176,771616874,20,207400349954,407
73,MAX-071,2,7,116,17,231,176,771616874,21,208529468714,407
73,MAX-071,2,7,116,17,231,176,771616874,22,209658587474,407
73,MAX-071,2,7,116,17,231,176,771616874,23,210787706234,407
73,MAX-071,2,7,116,17,231,176,771616874,24,211916824994,407
73,MAX-071,2,7,116,17,231,176,771616874,25,213045943754,407
73,MAX-071,2,7,116,17,231,176,771616874,26,214175062514,407
73,MAX-071,2,7,116,17,231,176,771616874,27,215304181274,407
73,MAX-071,2,7,116,17,231,176,771616874,28,216433300034,407
73,MAX-071,2,7,116,17,231,176,771616874,29,217562418794,407
73,MAX-071,2,7,116,17,231,176,771616874,30,218691537554,407
73,MAX-071,2,7,116,17,231,176,771616874,31,219820656314,407
73,MAX-071,2,7,116,17,231,176,771616874,32,220949775074,407
73,MAX-071,2,7,116,17,231,176,771616874,33,222078893834,407
73,MAX-071,2,7,116,17,231,176,771616874,34,223208012594,407
73,MAX-071,2,7,116,17,231,176,771616874,35,224337131354,407
73,MAX-071,2,7,116,17,231,176,771616874,36,225466250114,407
73,MAX-071,2,7,116,17,231,176,771616874,37,226595368874,407
73,MAX-071,2,7,116,17,231,176,771616874,38,227724487634,407
73,MAX-071,2,7,116,17,231,176,771616874,39,228853606394,407
73,MAX-071,2,7,116,17,231,176,771616874,40,229982725154,407
73,MAX-071,2,7,116,17,231,176,771616874,41,231111843914,407
73,MAX-071,2,7,116,17,231,176,771616874,42,232240962674,407
73,MAX-071,2,7,116,17,231,176,771616874,43,233370081434,407
73,MAX-071,2,7,116,17,231,176,771616874,44,234499200194,407
73,MAX-071,2,7,116,17,231,176,771616874,45,235628318954,407
73,MAX-071,2,7,116,17,231,176,771616874,46,236757437714,407
73,MAX-071,2,7,116,17,231,176,771616874,47,237886556474,407
73,MAX-071,2,7,116,17,231,176,771616874,48,239015675234,407
73,MAX-071,2,7,116,17,231,176,771616874,49,240144793994,407
73,MAX-071,2,7,116,17,231,176,771616874,50,241273912754,407
73,MAX-071,2,7,116,17,231,176,771616874,51,242403031514,407
73,MAX-071,2,7,116,17,231,176,771616874,52,243532150274,407
73,MAX-071,2,7,116,17,231,176,771616874,53,244661269034,407
73,MAX-071,2,7,116,17,231,176,771616874,54,245790387794,407
74,MAX-072,2,7,116,40,231,176,575248394,0,184621606274,407
74,MAX-072,2,7,116,40,231,176,575248394,1,185750725034,407
74,MAX-072,2,7,116,40,231,176,575248394,2,186879843794,407
74,MAX-072,2,7,116,40,231,176,575248394,3,188008962554,407
74,MAX-072,2,7,116,40,231,176,575248394,4,189138081314,407
74,MAX-072,2,7,116,40,231,176,575248394,5,190267200074,407
74,MAX-072,2,7,116,40,231,176,575248394,6,191396318834,407
74,MAX-072,2,7,116,40,231,176,575248394,7,192525437594,407
74,MAX-072,2,7,116,40,231,176,575248394,8,193654556354,407
74,MAX-072,2,7,116,40,231,176,575248394,9,194783675114,407
74,MAX-072,2,7,116,40,231,176,575248394,10,195912793874,407
74,MAX-072,2,7,116,40,231,176,575248394,11,197041912634,407
74,MAX-072,2,7,116,40,231,176,575248394,12,198171031394,407
74,MAX-072,2,7,116,40,231,176,575248394,13,199300150154,407
74,MAX-072,2,7,116,40,231,176,575248394,14,200429268914,407
74,MAX-072,2,7,116,40,231,176,575248394,15,201558387674,407
74,MAX-072,2,7,116,40,231,176,575248394,16,202687506434,407
74,MAX-072,2,7,116,40,231,176,575248394,17,203816625194,407
74,MAX-072,2,7,116,40,231,176,575248394,18,204945743954,407
74,MAX-072,2,7,116,40,231,176,575248394,19,206074862714,407
74,MAX-072,2,7,116,40,231,176,575248394,20,207203981474,407
74,MAX-072,2,7,116,40,231,176,575248394,21,208333100234,407
74,MAX-072,2,7,116,40,231,176,575248394,22,209462218994,407
74,MAX-072,2,7,116,40,231,176,575248394,23,210591337754,407
74,MAX-072,2,7,116,40,231,176,575248394,24,211720456514,407
74,MAX-072,2,7,116,40,231,176,575248394,25,212849575274,407
74,MAX-072,2,7,116,40,231,176,575248394,26,213978694034,407
74,MAX-072,2,7,116,40,231,176,575248394,27,215107812794,407
74,MAX-072,2,7,116,40,231,176,575248394,28,216236931554,407
74,MAX-072,2,7,116,40,231,176,575248394,29,217366050314,407
74,MAX-072,2,7,116,40,231,176,575248394,30,218495169074,407
74,MAX-072,2,7,116,40,231,176,575248394,31,219624287834,407
74,MAX-072,2,7,116,40,231,176,575248394,32,220753406594,407
74,MAX-072,2,7,116,40,231,176,575248394,33,221882525354,407
74,MAX-072,2,7,116,40,231,176,575248394,34,223011644114,407
74,MAX-072,2,7,116,40,231,176,575248394,35,224140762874,407
74,MAX-072,2,7,116,40,231,176,575248394,36,225269881634,407
74,MAX-072,2,7,116,40,231,176,575248394,37,226399000394,407
74,MAX-072,2,7,116,40,231,176,575248394,38,227528119154,407
74,MAX-072,2,7,116,40,231,176,575248394,39,228657237914,407
74,MAX-072,2,7,116,40,231,176,575248394,40,229786356674,407
74,MAX-072,2,7,116,40,231,176,575248394,41,230915475434,407
74,MAX-072,2,7,116,40,231,176,575248394,42,232044594194,407
74,MAX-072,2,7,116,40,231,176,575248394,43,233173712954,407
74,MAX-072,2,7,116,40,231,176,575248394,44,234302831714,407
74,MAX-072,2,7,116,40,231,176,575248394,45,235431950474,407
74,MAX-072,2,7,116,40,231,176,575248394,46,236561069234,407
74,MAX-072,2,7,116,40,231,176,575248394,47,237690187994,407
74,MAX-072,2,7,116,40,231,176,575248394,48,238819306754,407
74,MAX-072,2,7,116,40,231,176,575248394,49,239948425514,407
74,MAX-072,2,7,116,40,231,176,575248394,50,241077544274,407
74,MAX-072,2,7,116,40,231,176,575248394,51,242206663034,407
74,MAX-072,2,7,116,40,231,176,575248394,52,243335781794,407
74,MAX-072,2,7,116,40,231,176,575248394,53,244464900554,407
74,MAX-072,2,7,116,40,231,176,575248394,54,245594019314,407
74,MAX-072,2,7,116,40,231,176,575248394,55,246723138074,407
75,MAX-073,2,7,116,109,231,176,1115261714,0,184032500834,407
75,MAX-073,2,7,116,109,231,176,1115261714,1,185161619594,407
75,MAX-073,2,7,116,109,231,176,1115261714,2,186290738354,407
75,MAX-073,2,7,116,109,231,176,1115261714,3,187419857114,407
75,MAX-073,2,7,116,109,231,176,1115261714,4,188548975874,407
75,MAX-073,2,7,116,109,231,176,1115261714,5,189678094634,407
75,MAX-073,2,7,116,109,231,176,1115261714,6,190807213394,407
75,MAX-073,2,7,116,109,231,176,1115261714,7,191936332154,407
75,MAX-073,2,7,116,109,231,176,1115261714,8,193065450914,407
75,MAX-073,2,7,116,109,231,176,1115261714,9,194194569674,407
75,MAX-073,2,7,116,109,231,176,1115261714,10,195323688434,407
75,MAX-073,2,7,116,109,231,176,1115261714,11,196452807194,407
75,MAX-073,2,7,116,109,231,176,1115261714,12,197581925954,407
75,MAX-073,2,7,116,109,231,176,1115261714,13,198711044714,407
75,MAX-073,2,7,116,109,231,176,1115261714,14,199840163474,407
75,MAX-073,2,7,116,109,231,176,1115261714,15,200969282234,407
75,MAX-073,2,7,116,109,231,176,1115261714,16,202098400994,407
75,MAX-073,2,7,116,109,231,176,1115261714,17,203227519754,407
75,MAX-073,2,7,116,109,231,176,1115261714,18,204356638514,407
75,MAX-073,2,7,116,109,231,176,1115261714,19,205485757274,407
75,MAX-073,2,7,116,109,231,176,1115261714,20,206614876034,407
75,MAX-073,2,7,116,109,231,176,1115261714,21,207743994794,407
75,MAX-073,2,7,116,109,231,176,1115261714,22,208873113554,407
75,MAX-073,2,7,116,109,231,176,1115261714,23,210002232314,407
75,MAX-073,2,7,116,109,231,176,1115261714,24,211131351074,407
75,MAX-073,2,7,116,109,231,176,1115261714,25,212260469834,407
75,MAX-073,2,7,116,109,231,176,1115261714,26,213389588594,407
75,MAX-073,2,7,116,109,231,176,1115261714,27,214518707354,407
75,MAX-073,2,7,116,109,231,176,1115261714,28,215647826114,407
75,MAX-073,2,7,116,109,231,176,1115261714,29,216776944874,407
75,MAX-073,2,7,116,109,231,176,1115261714,30,217906063634,407
75,MAX-073,2,7,116,109,231,176,1115261714,31,219035182394,407
75,MAX-073,2,7,116,109,231,176,1115261714,32,220164301154,407
75,MAX-073,2,7,116,109,231,176,1115261714,33,221293419914,407
75,MAX-073,2,7,116,109,231,176,1115261714,34,222422538674,407
75,MAX-073,2,7,116,109,231,176,1115261714,35,223551657434,407
75,MAX-073,2,7,116,109,231,176,1115261714,36,224680776194,407
75,MAX-073,2,7,116,109,231,176,1115261714,37,225809894954,407
75,MAX-073,2,7,116,109,231,176,1115261714,38,226939013714,407
75,MAX-073,2,7,116,109,231,176,1115261714,39,228068132474,407
75,MAX-073,2,7,116,109,231,176,1115261714,40,229197251234,407
75,MAX-073,2,7,116,109,231,176,1115261714,41,230326369994,407
75,MAX-073,2,7,116,109,231,176,1115261714,42,231455488754,407
75,MAX-073,2,7,116,109,231,176,1115261714,43,232584607514,407
75,MAX-073,2,7,116,109,231,176,1115261714,44,233713726274,407
75,MAX-073,2,7,116,109,231,176,1115261714,45,234842845034,407
75,MAX-073,2,7,116,109,231,176,1115261714,46,235971963794,407
75,MAX-073,2,7,116,109,231,176,1115261714,47,237101082554,407
75,MAX-073,2,7,116,109,231,176,1115261714,48,238230201314,407
75,MAX-073,2,7,116,109,231,176,1115261714,49,239359320074,407
75,MAX-073,2,7,116,109,231,176,1115261714,50,240488438834,407
75,MAX-073,2,7,116,109,231,176,1115261714,51,241617557594,407
75,MAX-073,2,7,116,109,231,176,1115261714,52,242746676354,407
75,MAX-073,2,7,116,109,231,176,1115261714,53,243875795114,407
75,MAX-073,2,7,116,109,231,176,1115261714,54,245004913874,407
75,MAX-073,2,7,116,109,231,176,1115261714,55,246134032634,407
76,MAX-074,2,7,116,178,231,176,526156274,0,184572514154,407
76,MAX-074,2,7,116,178,231,176,526156274,1,185701632914,407
76,MAX-074,2,7,116,178,231,176,526156274,2,186830751674,407
76,MAX-074,2,7,116,178,231,176,526156274,3,187959870434,407
76,MAX-074,2,7,116,178,231,176,526156274,4,189088989194,407
76,MAX-074,2,7,116,178,231,176,526156274,5,190218107954,407
76,MAX-074,2,7,116,178,231,176,526156274,6,191347226714,407
76,MAX-074,2,7,116,178,231,176,526156274,7,192476345474,407
76,MAX-074,2,7,116,178,231,176,526156274,8,193605464234,407
76,MAX-074,2,7,116,178,231,176,526156274,9,194734582994,407
76,MAX-074,2,7,116,178,231,176,526156274,10,195863701754,407
76,MAX-074,2,7,116,178,231,176,526156274,11,196992820514,407
76,MAX-074,2,7,116,178,231,176,526156274,12,198121939274,407
76,MAX-074,2,7,116,178,231,176,526156274,13,199251058034,407
76,MAX-074,2,7,116,178,231,176,526156274,14,200380176794,407
76,MAX-074,2,7,116,178,231,176,526156274,15,201509295554,407
76,MAX-074,2,7,116,178,231,176,526156274,16,202638414314,407
76,MAX-074,2,7,116,178,231,176,526156274,17,203767533074,407
76,MAX-074,2,7,116,178,231,176,526156274,18,204896651834,407
76,MAX-074,2,7,116,178,231,176,526156274,19,206025770594,407
76,MAX-074,2,7,116,178,231,176,526156274,20,207154889354,407
76,MAX-074,2,7,116,178,231,176,526156274,21,208284008114,407
76,MAX-074,2,7,116,178,231,176,526156274,22,209413126874,407
76,MAX-074,2,7,116,178,231,176,526156274,23,210542245634,407
76,MAX-074,2,7,116,178,231,176,526156274,24,211671364394,407
76,MAX-074,2,7,116,178,231,176,526156274,25,212800483154,407
76,MAX-074,2,7,116,178,231,176,526156274,26,213929601914,407
76,MAX-074,2,7,116,178,231,176,526156274,27,215058720674,407
76,MAX-074,2,7,116,178,231,176,526156274,28,216187839434,407
76,MAX-074,2,7,116,178,231,176,526156274,29,217316958194,407
76,MAX-074,2,7,116,178,231,176,526156274,30,218446076954,407
76,MAX-074,2,7,116,178,231,176,526156274,31,219575195714,407
76,MAX-074,2,7,116,178,231,176,526156274,32,220704314474,407
76,MAX-074,2,7,116,178,231,176,526156274,33,221833433234,407
76,MAX-074,2,7,116,178,231,176,526156274,34,222962551994,407
76,MAX-074,2,7,116,178,231,176,526156274,35,224091670754,407
76,MAX-074,2,7,116,178,231,176,526156274,36,225220789514,407
76,MAX-074,2,7,116,178,231,176,526156274,37,226349908274,407
76,MAX-074,2,7,116,178,231,176,526156274,38,227479027034,407
76,MAX-074,2,7,116,178,231,176,526156274,39,228608145794,407
76,MAX-074,2,7,116,178,231,176,526156274,40,229737264554,407
76,MAX-074,2,7,116,178,231,176,526156274,41,230866383314,407
76,MAX-074,2,7,116,178,231,176,526156274,42,231995502074,407
76,MAX-074,2,7,116,178,231,176,526156274,43,233124620834,407
76,MAX-074,2,7,116,178,231,176,526156274,44,234253739594,407
76,MAX-074,2,7,116,178,231,176,526156274,45,235382858354,407
76,MAX-074,2,7,116,178,231,176,526156274,46,236511977114,407
76,MAX-074,2,7,116,178,231,176,526156274,47,237641095874,407
76,MAX-074,2,7,116,178,231,176,526156274,48,238770214634,407
76,MAX-074,2,7,116,178,231,176,526156274,49,239899333394,407
76,MAX-074,2,7,116,178,231,176,526156274,50,241028452154,407
76,MAX-074,2,7,116,178,231,176,526156274,51,242157570914,407
76,MAX-074,2,7,116,178,231,176,526156274,52,243286689674,407
76,MAX-074,2,7,116,178,231,176,526156274,53,244415808434,407
76,MAX-074,2,7,116,178,231,176,526156274,54,245544927194,407
76,MAX-074,2,7,116,178,231,176,526156274,55,246674045954,407
77,MAX-075,2,7,116,224,231,176,133419314,0,184179777194,407
77,MAX-075,2,7,116,224,231,176,133419314,1,185308895954,407
77,MAX-075,2,7,116,224,231,176,133419314,2,186438014714,407
77,MAX-075,2,7,116,224,231,176,133419314,3,187567133474,407
77,MAX-075,2,7,116,224,231,176,133419314,4,188696252234,407
77,MAX-075,2,7,116,224,231,176,133419314,5,189825370994,407
77,MAX-075,2,7,116,224,231,176,133419314,6,190954489754,407
77,MAX-075,2,7,116,224,231,176,133419314,7,192083608514,407
77,MAX-075,2,7,116,224,231,176,133419314,8,193212727274,407
77,MAX-075,2,7,116,224,231,176,133419314,9,194341846034,407
77,MAX-075,2,7,116,224,231,176,133419314,10,195470964794,407
77,MAX-075,2,7,116,224,231,176,133419314,11,196600083554,407
77,MAX-075,2,7,116,224,231,176,133419314,12,197729202314,407
77,MAX-075,2,7,116,224,231,176,133419314,13,198858321074,407
77,MAX-075,2,7,116,224,231,176,133419314,14,199987439834,407
77,MAX-075,2,7,116,224,231,176,133419314,15,201116558594,407
77,MAX-075,2,7,116,224,231,176,133419314,16,202245677354,407
77,MAX-075,2,7,116,224,231,176,133419314,17,203374796114,407
77,MAX-075,2,7,116,224,231,176,133419314,18,204503914874,407
77,MAX-075,2,7,116,224,231,176,133419314,19,205633033634,407
77,MAX-075,2,7,116,224,231,176,133419314,20,206762152394,407
77,MAX-075,2,7,116,224,231,176,133419314,21,207891271154,407
77,MAX-075,2,7,116,224,231,176,133419314,22,209020389914,407
77,MAX-075,2,7,116,224,231,176,133419314,23,210149508674,407
77,MAX-075,2,7,116,224,231,176,133419314,24,211278627434,407
77,MAX-075,2,7,116,224,231,176,133419314,25,212407746194,407
77,MAX-075,2,7,116,224,231,176,133419314,26,213536864954,407
77,MAX-075,2,7,116,224,231,176,133419314,27,214665983714,407
77,MAX-075,2,7,116,224,231,176,133419314,28,215795102474,407
77,MAX-075,2,7,116,224,231,176,133419314,29,216924221234,407
77,MAX-075,2,7,116,224,231,176,133419314,30,218053339994,407
77,MAX-075,2,7,116,224,231,176,133419314,31,219182458754,407
77,MAX-075,2,7,116,224,231,176,133419314,32,220311577514,407
77,MAX-075,2,7,116,224,231,176,133419314,33,221440696274,407
77,MAX-075,2,7,116,224,231,176,133419314,34,222569815034,407
77,MAX-075,2,7,116,224,231,176,133419314,35,223698933794,407
77,MAX-075,2,7,116,224,231,176,133419314,36,224828052554,407
77,MAX-075,2,7,116,224,231,176,133419314,37,225957171314,407
77,MAX-075,2,7,116,224,231,176,133419314,38,227086290074,407
77,MAX-075,2,7,116,224,231,176,133419314,39,228215408834,407
77,MAX-075,2,7,116,224,231,176,133419314,40,229344527594,407
77,MAX-075,2,7,116,224,231,176,133419314,41,230473646354,407
77,MAX-075,2,7,116,224,231,176,133419314,42,231602765114,407
77,MAX-075,2,7,116,224,231,176,133419314,43,232731883874,407
77,MAX-075,2,7,116,224,231,176,133419314,44,233861002634,407
77,MAX-075,2,7,116,224,231,176,133419314,45,234990121394,407
77,MAX-075,2,7,116,224,231,176,133419314,46,236119240154,407
77,MAX-075,2,7,116,224,231,176,133419314,47,237248358914,407
77,MAX-075,2,7,116,224,231,176,133419314,48,238377477674,407
77,MAX-075,2,7,116,224,231,176,133419314,49,239506596434,407
77,MAX-075,2,7,116,224,231,176,133419314,50,240635715194,407
77,MAX-075,2,7,116,224,231,176,133419314,51,241764833954,407
77,MAX-075,2,7,116,224,231,176,133419314,52,242893952714,407
77,MAX-075,2,7,116,224,231,176,133419314,53,244023071474,407
77,MAX-075,2,7,116,224,231,176,133419314,54,245152190234,407
77,MAX-075,2,7,116,224,231,176,133419314,55,246281308994,407
78,MAX-076,2,7,116,247,231,176,1066169594,0,183983408714,407
78,MAX-076,2,7,116,247,231,176,1066169594,1,185112527474,407
78,MAX-076,2,7,116,247,231,176,1066169594,2,186241646234,407
78,MAX-076,2,7,116,247,231,176,1066169594,3,187370764994,407
78,MAX-076,2,7,116,247,231,176,1066169594,4,188499883754,407
78,MAX-076,2,7,116,247,231,176,1066169594,5,189629002514,407
78,MAX-076,2,7,116,247,231,176,1066169594,6,190758121274,407
78,MAX-076,2,7,116,247,231,176,1066169594,7,191887240034,407
78,MAX-076,2,7,116,247,231,176,1066169594,8,193016358794,407
78,MAX-076,2,7,116,247,231,176,1066169594,9,194145477554,407
78,MAX-076,2,7,116,247,231,176,1066169594,10,195274596314,407
78,MAX-076,2,7,116,247,231,176,1066169594,11,196403715074,407
78,MAX-076,2,7,116,247,231,176,1066169594,12,197532833834,407
78,MAX-076,2,7,116,247,231,176,1066169594,13,198661952594,407
78,MAX-076,2,7,116,247,231,176,1066169594,14,199791071354,407
78,MAX-076,2,7,116,247,231,176,1066169594,15,200920190114,407
78,MAX-076,2,7,116,247,231,176,1066169594,16,202049308874,407
78,MAX-076,2,7,116,247,231,176,1066169594,17,203178427634,407
78,MAX-076,2,7,116,247,231,176,1066169594,18,204307546394,407
78,MAX-076,2,7,116,247,231,176,1066169594,19,205436665154,407
78,MAX-076,2,7,116,247,231,176,1066169594,20,206565783914,407
78,MAX-076,2,7,116,247,231,176,1066169594,21,207694902674,407
78,MAX-076,2,7,116,247,231,176,1066169594,22,208824021434,407
78,MAX-076,2,7,116,247,231,176,1066169594,23,209953140194,407
78,MAX-076,2,7,116,247,231,176,1066169594,24,211082258954,407
78,MAX-076,2,7,116,247,231,176,1066169594,25,212211377714,407
78,MAX-076,2,7,116,247,231,176,1066169594,26,213340496474,407
78,MAX-076,2,7,116,247,231,176,1066169594,27,214469615234,407
78,MAX-076,2,7,116,247,231,176,1066169594,28,215598733994,407
78,MAX-076,2,7,116,247,231,176,1066169594,29,216727852754,407
78,MAX-076,2,7,116,247,231,176,1066169594,30,217856971514,407
78,MAX-076,2,7,116,247,231,176,1066169594,31,218986090274,407
78,MAX-076,2,7,116,247,231,176,1066169594,32,220115209034,407
78,MAX-076,2,7,116,247,231,176,1066169594,33,221244327794,407
78,MAX-076,2,7,116,247,231,176,1066169594,34,222373446554,407
78,MAX-076,2,7,116,247,231,176,1066169594,35,223502565314,407
78,MAX-076,2,7,116,247,231,176,1066169594,36,224631684074,407
78,MAX-076,2,7,116,247,231,176,1066169594,37,225760802834,407
78,MAX-076,2,7,116,247,231,176,1066169594,38,226889921594,407
78,MAX-076,2,7,116,247,231,176,1066169594,39,228019040354,407
78,MAX-076,2,7,116,247,231,176,1066169594,40,229148159114,407
78,MAX-076,2,7,116,247,231,176,1066169594,41,230277277874,407
78,MAX-076,2,7,116,247,231,176,1066169594,42,231406396634,407
78,MAX-076,2,7,116,247,231,176,1066169594,43,232535515394,407
78,MAX-076,2,7,116,247,231,176,1066169594,44,233664634154,407
78,MAX-076,2,7,116,247,231,176,1066169594,45,234793752914,407
78,MAX-076,2,7,116,247,231,176,1066169594,46,235922871674,407
78,MAX-076,2,7,116,247,231,176,1066169594,47,237051990434,407
78,MAX-076,2,7,116,247,231,176,1066169594,48,238181109194,407
78,MAX-076,2,7,116,247,231,176,1066169594,49,239310227954,407
78,MAX-076,2,7,116,247,231,176,1066169594,50,240439346714,407
78,MAX-076,2,7,116,247,231,176,1066169594,51,241568465474,407
78,MAX-076,2,7,116,247,231,176,1066169594,52,242697584234,407
78,MAX-076,2,7,116,247,231,176,1066169594,53,243826702994,407
78,MAX-076,2,7,116,247,231,176,1066169594,54,244955821754,407
78,MAX-076,2,7,116,247,231,176,1066169594,55,246084940514,407
79,MAX-077,2,7,116,270,231,176,869801114,0,184916158994,407
79,MAX-077,2,7,116,270,231,176,869801114,1,186045277754,407
79,MAX-077,2,7,116,270,231,176,869801114,2,187174396514,407
79,MAX-077,2,7,116,270,231,176,869801114,3,188303515274,407
79,MAX-077,2,7,116,270,231,176,869801114,4,189432634034,407
79,MAX-077,2,7,116,270,231,176,869801114,5,190561752794,407
79,MAX-077,2,7,116,270,231,176,869801114,6,191690871554,407
79,MAX-077,2,7,116,270,231,176,869801114,7,192819990314,407
79,MAX-077,2,7,116,270,231,176,869801114,8,193949109074,407
79,MAX-077,2,7,116,270,231,176,869801114,9,195078227834,407
79,MAX-077,2,7,116,270,231,176,869801114,10,196207346594,407
79,MAX-077,2,7,116,270,231,176,869801114,11,197336465354,407
79,MAX-077,2,7,116,270,231,176,869801114,12,198465584114,407
79,MAX-077,2,7,116,270,231,176,869801114,13,199594702874,407
79,MAX-077,2,7,116,270,231,176,869801114,14,200723821634,407
79,MAX-077,2,7,116,270,231,176,869801114,15,201852940394,407
79,MAX-077,2,7,116,270,231,176,869801114,16,202982059154,407
79,MAX-077,2,7,116,270,231,176,869801114,17,204111177914,407
79,MAX-077,2,7,116,270,231,176,869801114,18,205240296674,407
79,MAX-077,2,7,116,270,231,176,869801114,19,206369415434,407
79,MAX-077,2,7,116,270,231,176,869801114,20,207498534194,407
79,MAX-077,2,7,116,270,231,176,869801114,21,208627652954,407
79,MAX-077,2,7,116,270,231,176,869801114,22,209756771714,407
79,MAX-077,2,7,116,270,231,176,869801114,23,210885890474,407
79,MAX-077,2,7,116,270,231,176,869801114,24,212015009234,407
79,MAX-077,2,7,116,270,231,176,869801114,25,213144127994,407
79,MAX-077,2,7,116,270,231,176,869801114,26,214273246754,407
79,MAX-077,2,7,116,270,231,176,869801114,27,215402365514,407
79,MAX-077,2,7,116,270,231,176,869801114,28,216531484274,407
79,MAX-077,2,7,116,270,231,176,869801114,29,217660603034,407
79,MAX-077,2,7,116,270,231,176,869801114,30,218789721794,407
79,MAX-077,2,7,116,270,231,176,869801114,31,219918840554,407
