n,H8,live_projection_digest,full_mask_digest,CRT_class,confirmed_E1_E4_intersection,conservative_superset_intersection,unknown_exposure,confirmed_exact_T_intersection,possible_exact_T_intersection
216215159474,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
224118990794,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
232022822114,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
239926653434,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
184291892714,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
192195724034,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
200099555354,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
208003386674,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
215907217994,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
223811049314,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
231714880634,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
239618711954,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,245534834,False,UNKNOWN,True,False,UNKNOWN
183983951234,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
191887782554,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
199791613874,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
207695445194,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
215599276514,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
223503107834,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
231406939154,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
239310770474,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,1066712114,False,UNKNOWN,True,False,UNKNOWN
184805128514,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
192708959834,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
200612791154,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
208516622474,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
216420453794,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
224324285114,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
232228116434,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
242390185274,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,758770634,False,UNKNOWN,True,False,UNKNOWN
185041663274,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
192945494594,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
200849325914,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
208753157234,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
216656988554,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
224560819874,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
232464651194,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
242626720034,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,995305394,False,UNKNOWN,True,False,UNKNOWN
184733721794,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
192637553114,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
200541384434,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
208445215754,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
216349047074,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
224252878394,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
232156709714,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
242318778554,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,687363914,False,UNKNOWN,True,False,UNKNOWN
184425780314,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
192329611634,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
200233442954,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
208137274274,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
216041105594,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
223944936914,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
231848768234,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
239752599554,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,379422434,False,UNKNOWN,True,False,UNKNOWN
184117838834,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
192021670154,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
199925501474,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
207829332794,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
215733164114,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
223636995434,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
231540826754,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
239444658074,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,94ca7ecd33fdad596465e254761ce00d933290c667c96c0668e62b32e65365ac,71480954,False,UNKNOWN,True,False,UNKNOWN
