t3,t7,t11,t23,mask_digest,crt_residue,modulus,member_count,previously_designed_class,previously_evaluated_integer_count,fresh_integer_count,minimum_fresh_integer,maximum_fresh_integer,member_digest,fresh_member_digest
2,48,83,469,a6872418f839297a0bbe78d6bf66977721360d651642539d47bafb707f7c3f53,203816234,1129118760,56,False,1,55,184250174114,246351705914,2eb4a7518db7ceaecd1fb13b71cfea24a4c7748647fbbdf756eeb4ca665f9d8d,d64ad9102434bfad8eef72ef3380b6abc5502dd1c5baf4996def5608d0c77a22
2,48,83,470,404dbfb2a95a7212cda9757af6ba4448f3b56e9ce52ea863d0badfc83900b410,489831194,1129118760,56,False,1,55,184536189074,246637720874,66131bae92bfdd68a4b3b55bd400488df60518dbc7fca0656cbd174cccca73a1,9763eec9aff134dfae5c48d12e7fc5bc9c42781ec783ef590d5a0bb02dc90ee5
2,48,83,472,fcce62aae61df064302cf2c19559a8004dfd7d1b12d5361b427155958dc6a1fc,1061861114,1129118760,56,False,2,54,183979100234,246080632034,78863a41a74b532b7c74ceb1ea7e2a4817d0fdd04e2376f94c159e175f748fb5,9a3dbf10c6bf54ce47831ef7d3040e43c7da09fd07e4cfa5073d04c745378fae
2,48,83,473,030ba99597abc70bf8ee03e7c02f0acd77f41b33115c9ee163ee50c0875abcff,218757314,1129118760,56,False,1,55,184265115194,246366646994,fd5a4a127901f3212e941d5e992610e4faa72e230d3e1c0e95a4522579172a1c,89f13afdbd4b5f6ff1711a90324c3c44f9abf1e9e09f99181003772787331597
2,48,83,474,111a0cf61899d31d3a919ee3a0440cd74cea72e6b9b144abdbe30334678ec0b5,504772274,1129118760,56,False,1,55,184551130154,246652661954,957ae1df8bb6a4fe82aabb0ae82b640dcb16065f0c9b7ba63db5c46df829321b,71d2bd679258c01493ba45be9091f408a77583293a40df2c3162d4a50017bb1a
2,48,83,475,c648fb1cecca799bf392d096af07fd536dc57f1f93b9322042348c9c05905eed,790787234,1129118760,55,False,2,53,184837145114,245809558154,27ae4e91a87e0934642b2f3fe4b74e14411e32e6d6153c815aedc3607a8f0d99,3c9d86378c13d1f275ff95d8df6cbf238b114f2b29066476e20b9c6318412a7e
2,48,83,479,03426510f4e6daa0244763139db69881378caaa35d13ce2e4f2fe5328d5d5d1e,805728314,1129118760,55,False,2,53,184852086194,245824499234,3787783fb1e2de8ff7720870fa35ddc0d6936dbea1ef803d5cb010cc02c317db,11589431b3787a38c0db2777c3f7b8292a81f9d670ab4aa35043210467d7a138
2,48,83,481,20f3b389de4a3dbd2ae3292a16d33348809b2b9dbdc0090c7a8f8a15d63560bc,248639474,1129118760,56,False,1,55,184294997354,246396529154,3910a59e98db5e179d0830cee2e610f57a6fabd228bb7bc758fa72bdecb32ff5,05ac8bf2e0d2966f75759990bd486c6711e6d6dd090ac53579b703d0829cf759
2,48,83,484,f785e0117b9ee53e2106d9ae11bd5a4c5484008636207632e610148904d29cab,1106684354,1129118760,56,False,1,55,184023923474,246125455274,21ab78807db462bfcf59b8703f4bc1bbeec4a21a82aa566abcc935b149dec711,a4c2af7c1c36b2695ff78d5de9d2bf97248c156cc077a057b1b4d32b758e2ceb
2,48,83,486,5fbad31fc3e97979fa1690bffff4a8e413deac31369c81d72bff611488d7e08f,549595514,1129118760,56,False,1,55,184595953394,246697485194,3a9e20163116d37dd67b81364f4155e74d698fefd0c1583849c8a20117f5934c,ffec5150357b7be768caf2331b6e76d902d15609691be703fce4567337f98803
2,48,83,488,296338217431f5feccb58f70bd9ba6788086bd613a55540800f66cb8f8bb5750,1121625434,1129118760,56,False,1,55,184038864554,246140396354,237a1a1fdbf1addf1a6d6ffe893a602419fd1eafd370acc20f3604d244f57998,7eeeedb93baf0a29272db048a7b9437c2229332b634f0545723a3cd9ca6de160
2,48,83,492,a6872418f839297a0bbe78d6bf66977721360d651642539d47bafb707f7c3f53,7447754,1129118760,56,False,1,55,184053805634,246155337434,382399987549499d3398d78c152e8d64c664d5fabf2826a395163a762a69d80e,405d25d82be7f638f1acbc937388882434f7e36dbd64064f5475317da69b5be8
2,48,83,493,404dbfb2a95a7212cda9757af6ba4448f3b56e9ce52ea863d0badfc83900b410,293462714,1129118760,56,False,1,55,184339820594,246441352394,635a0a11a2bea8826768d5723141f1b42674d0741af276dd66fe1880d62cc5fc,809ea8e49309b120d6562fe4db0606f49b166c59e5a74b688ca63ffac9569a40
2,48,83,495,fcce62aae61df064302cf2c19559a8004dfd7d1b12d5361b427155958dc6a1fc,865492634,1129118760,55,False,2,53,184911850514,245884263554,ef112a5b814a7d6d7538d761d0c8969f66763ffc4b719badd3c6bef59ac94ede,db64112dcffdfcf1c884c04b3c5576c3759cf357b2c38bee57dedfc5da184bc4
2,48,83,496,030ba99597abc70bf8ee03e7c02f0acd77f41b33115c9ee163ee50c0875abcff,22388834,1129118760,56,False,1,55,184068746714,246170278514,4d414d4394e943445a2ad407ea513c6ffa747cb84b1fd92b03328d9844fcd40f,3ff6df6539da6074ddf89a4d70759edeb1970287ccb6181ae605fb2484670a22
2,48,83,498,c648fb1cecca799bf392d096af07fd536dc57f1f93b9322042348c9c05905eed,594418754,1129118760,55,False,1,54,184640776634,245613189674,3ed692a52772e4ff299f05d209dfa8c10c9a06e334b67049b4ed06f96ed9b2c3,c49dfafce67062c2091e34e3c35ace1a4d5a6742737eec26aa35ac579954a3a5
2,48,83,500,53750299a7865c942aaedd123c15c2a689b309fc5b25a8f3706b50ce3b0d9a57,37329914,1129118760,56,False,1,55,184083687794,246185219594,7db13181238dad2acb48c2244c71904d47f0fed2474516f6295da3b3dc41c469,7626bbd854b9bb8865e7114dc66745eedba63b8d7f42b4551633c74c06dd32d4
2,48,83,502,03426510f4e6daa0244763139db69881378caaa35d13ce2e4f2fe5328d5d5d1e,609359834,1129118760,55,False,1,54,184655717714,245628130754,09ba92991d6ce8ac2887cbf04db05e6c4565165c89d8fe53757209aeb6030be9,90212afc6e323730fa85b84a21c7c696dce57e8c9bfbace762f764fdf9b1c1c2
2,48,83,504,d0ca5833c2753eb30c5333eb4d676dd11f50248fd41323addf4cf55e1883a28f,52270994,1129118760,56,False,1,55,184098628874,246200160674,d1c95ace73d2ad5101f5552da91aa3d3abcdb75c79560d2353437533ec091b69,33d6e554aa64ba6088a055be5920b2a766af6b8c17f71cacb9d7a2546f7c2ce3
2,48,83,507,757186265c729aabc61230f6e4244a908d82a69d8bf59751c981fbe8bf65077e,910315874,1129118760,55,False,2,53,184956673754,245929086794,4fef9600a0c9cbf68157a0c74a5b9947cd385bb25a2d8853fa2d90758ff5d7dc,49522c1eb2e9e67aadd9a15538850587cbaff37c5580275bffbff94949f4d90c
2,48,83,508,f650b59f0ebfc8d8dffa4d99ccb4c78ecdbe2261c51cd652dcf06be247047b20,67212074,1129118760,56,False,1,55,184113569954,246215101754,a844e4b46a3a498c7c7915b9a2ac86ac8f359fd07c33fd18dbc80dd7a11fe166,1ac234d1cb47662bd263fc01aea4ab221b8053653efc87dd47a5da90bec62226
2,48,83,509,5fbad31fc3e97979fa1690bffff4a8e413deac31369c81d72bff611488d7e08f,353227034,1129118760,56,False,1,55,184399584914,246501116714,4682f42f6780ac1fce3bd8397a695e30d13e6a79f8b136f5b1ca2aa3bf9aa9ef,e75af0996f19fe324c17f7c35b74808ee86632858094017ed060beecf6eeb9f9
2,48,83,511,296338217431f5feccb58f70bd9ba6788086bd613a55540800f66cb8f8bb5750,925256954,1129118760,55,False,2,53,184971614834,245944027874,dd0ba3ac54ec49354567db294f4b4db02d946270ef408c1ca668e92d6865b6ed,e6836e003560c5e182fd01ca521b8d3931c475b8180330cc5f2914d827f308b3
2,48,83,512,120a9304ca36ebcd3de5de4cf1aaf8b267a940885ace7d3485b5da79e1c99865,82153154,1129118760,56,False,1,55,184128511034,246230042834,410a72cebaad266f79f04f54df4d946b15096c2ffd71cf9dc90f7998db8cb623,6457c289bb234f1d9ccd9f45593daed4e467265d824c45e9960c3b4ad848c52a
2,48,83,515,a6872418f839297a0bbe78d6bf66977721360d651642539d47bafb707f7c3f53,940198034,1129118760,55,False,2,53,184986555914,245958968954,5023d70c09caaad0eda2f750782feff78015f4e6884887fa840b2ff4f434913a,4e16ef5bb0380a8d3f8fdbc5a293f98a1b5f01330ab2902b54acae0a484d26ce
2,48,83,516,404dbfb2a95a7212cda9757af6ba4448f3b56e9ce52ea863d0badfc83900b410,97094234,1129118760,56,False,1,55,184143452114,246244983914,e821b64167b9b5017ca5908eaede58094c03de7d823262127feb989544000a20,93d9dba18e8045b24c136718e57658488d3ecaf02816f4263fd0e6b7a8412b3c
2,48,83,518,fcce62aae61df064302cf2c19559a8004dfd7d1b12d5361b427155958dc6a1fc,669124154,1129118760,55,False,2,53,184715482034,245687895074,c9a87a8b1555583cdccb62c14b9dc9478acce29d687ba8adbc78de9444a2ebb5,95988d57938d166671cfb108dc71bc74a43b9c84cc8164786f7cfe7e11235632
2,48,83,519,030ba99597abc70bf8ee03e7c02f0acd77f41b33115c9ee163ee50c0875abcff,955139114,1129118760,55,False,2,53,185001496994,245973910034,b149ba984cd0c93331331f524b6451512c0ba3071999f9b0ed284c0c4153890d,48f9180862ad42e5081f807dd815ac8f65f5a979af49eb96b10e5b7e03c71345
2,48,83,520,111a0cf61899d31d3a919ee3a0440cd74cea72e6b9b144abdbe30334678ec0b5,112035314,1129118760,56,False,2,54,184158393194,246259924994,32960de30dc4fbe7562a23435dd822a1b6daea482c4b40b4629b60120071e97f,bf7b5bdeea2325ad70ec2980e43019a0da2d5645236247a87650e3e3b7ac5b2f
2,48,83,523,53750299a7865c942aaedd123c15c2a689b309fc5b25a8f3706b50ce3b0d9a57,970080194,1129118760,55,False,2,53,185016438074,245988851114,86b51c0bc636127ac9ec1367dfec625fa08229086bab9920226db01356a71579,e427cfb132b774cc198cab32e944b6031bd3b83ab7c77c7d7360a6bee8778e03
2,48,83,525,03426510f4e6daa0244763139db69881378caaa35d13ce2e4f2fe5328d5d5d1e,412991354,1129118760,56,False,1,55,184459349234,246560881034,45861ee006f3a17027a4decaba3c3dd62892f991f06762e2fb81c665a9ea504d,d9debff2fe32fcfcee30d0862d40a25c9e239060e7eeb1fd0ee73eb99c495ff4
2,48,83,527,d0ca5833c2753eb30c5333eb4d676dd11f50248fd41323addf4cf55e1883a28f,985021274,1129118760,55,False,2,53,185031379154,246003792194,99e7d6fe4415641b253f49f9085167a0962b9c1f242143f6fc3b26ad29d7b752,eb84d40d7f73d87c641391c9da24160010462382d1aa5eceb25567d5e4d5407e
2,48,94,1,d13e6860072c79db8233b8b3cb15af8d4d4c3c8380c2870b28664c5d493fb197,406005914,1129118760,56,False,1,55,184452363794,246553895594,e776b3b072f33fe7ccb8f6ca46075af711d3493582b1f7f9530635dc760e2a2d,a34c92015a5f4fe6f6708cd029cce80dd26b8a53a38d4d5e1a409323d6aff934
2,48,94,2,094d9b2385ab167c3dfc2126d7d695d07c2a6ac4832be921df10eb23d9bd91dc,692020874,1129118760,55,False,2,53,184738378754,245710791794,df8040d747bef71d2488035a44462ea0d0f4d973f78ef298a9b41e7615f447f6,0607b0ba03d94633d16afb32bbf2ffb1ddf89d89d61e287049e2ee5dbf19dadf
2,48,94,3,5fbad31fc3e97979fa1690bffff4a8e413deac31369c81d72bff611488d7e08f,978035834,1129118760,55,False,2,53,185024393714,245996806754,46e15c6c42c01fbf7b8dff1555c81297594bee46a3a17e8ebbb9424a4704192a,73806f35cc4ea6259bf963a4ec68ef4e2394660d5f13834fc7b4a8a6834c11a3
2,48,94,5,d9981e0b603f887f9244e505be84f03535dd747f3d28fcb7b8275460afa7ed17,420946994,1129118760,56,False,1,55,184467304874,246568836674,3e7eab640e9b553dad1083265d550bfbe38b61b462fb4c5e2cb6757c100582fd,84e6c6b27600b4ac05ebf1d5b36bfa9605201415593517c0d21e89c358e2eb35
2,48,94,6,2721aca851b09db713772142d7b0f61e0b9ba0ba5f2656e1ac4adca211548256,706961954,1129118760,55,False,2,53,184753319834,245725732874,37c5856b561b1098c31906dd0cacbb80915d509979754af017e510c622299d12,cb1a226cca78accd661185e3f4d7bd70e466e492e6313c396e552e703af345d5
2,48,94,9,a6872418f839297a0bbe78d6bf66977721360d651642539d47bafb707f7c3f53,435888074,1129118760,56,False,1,55,184482245954,246583777754,5d6cb4fef71e2c18fe3bb94263b81f61dcfb8b8f62a9af39e84700cc6977d664,8fbf9488557fd8aa4042f5d9a57abde3ab0dd87fbf913b97c69074607bdb3409
2,48,94,10,1cac7a67a3eb96644f4c433c3fa668f3ef13cce46991a5b7a0aef5233146e15c,721903034,1129118760,55,False,2,53,184768260914,245740673954,b09d71969516353febcca52f985c0ecaf5508fbad88f8a79030ee328d3857dc6,b89498f3818d3eca9274f221631d1ad6ccb9e539acad4c7076c05bf790bba603
2,48,94,13,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,450829154,1129118760,56,False,1,55,184497187034,246598718834,d5f5ca114724bb225020bfd112455381c84675f67f85141a4f0d85d2e05c6da3,611a2fe4b62ba4063ee7c85cbb672c88947d543c5b7ca0f657c6a78e70e24f59
2,48,94,14,111a0cf61899d31d3a919ee3a0440cd74cea72e6b9b144abdbe30334678ec0b5,736844114,1129118760,55,False,2,53,184783201994,245755615034,6a57a15e2d1acc39a64b4aa3a36a17a0183cfbbc502adc96d87517e01f77629d,59c139abbaea58474012c0dd7ec6bd36e8c77f829aefd34d71b505b19cdf8c53
2,48,94,15,c648fb1cecca799bf392d096af07fd536dc57f1f93b9322042348c9c05905eed,1022859074,1129118760,55,False,2,53,185069216954,246041629994,43273396ca6f91fb64c502e6faa3aea214dc03a55d6285da026ff4f1bb4d4997,26e19c45c5377ba456c33c5fa43ae9fa5e69c460521f1f8fd767b338ebe32ff0
2,48,94,17,53750299a7865c942aaedd123c15c2a689b309fc5b25a8f3706b50ce3b0d9a57,465770234,1129118760,56,False,1,55,184512128114,246613659914,ce28e6fa17c28db43c6f1d60085f92fd42c61a6add934c79da0ce6e1818fe3f8,35ce4e6fe8e856020ced719346c58c41ef77a30aa101cd8494781420f1eaafc2
2,48,94,21,d0ca5833c2753eb30c5333eb4d676dd11f50248fd41323addf4cf55e1883a28f,480711314,1129118760,56,False,1,55,184527069194,246628600994,91e9b7be8ca79cd1064d882eaa1006307ceb8ad2614e5535ffd0d30e464d5214,22c3a39c59c241566376821aeaca2119c7bf94111c68329d36e6e8a2cfed8bfc
2,48,94,24,f6fbd64802da84e8c2482a3b161475deafe2f9f69fb3fc79863bdc2adf43695d,209637434,1129118760,56,False,1,55,184255995314,246357527114,737efe9eb4b321b1be468a104b8f33f0dc2d9cb050fc70f2328d55d4ae45f584,d89c213b42f5c19cb485adbb9d8b71bf9197a92a5850e7c2eff2f972fe496c45
2,48,94,25,f650b59f0ebfc8d8dffa4d99ccb4c78ecdbe2261c51cd652dcf06be247047b20,495652394,1129118760,56,False,1,55,184542010274,246643542074,57971f75bfaac6d309dacc469e4f621c13d294b7fb472b556c8947fbb20272f6,453338b95a90a2bdd437f66ed6391cb5c4aa5e5b7c92d64a37b0231059c572fc
2,48,94,26,5fbad31fc3e97979fa1690bffff4a8e413deac31369c81d72bff611488d7e08f,781667354,1129118760,55,False,2,53,184828025234,245800438274,93b052536e2eed03c681cfc3172e577340b2b2ad3957d228a2f11dcbe4a774e2,1891930cc36bf3e4109521c3e9b9cf143dcfc4f3eb260ef5022e3839e7752bf4
2,48,94,28,bab8919e56bd38ed0d580f854789eafc7ce1440e4964892a05dd0b9fe847f088,224578514,1129118760,56,False,1,55,184270936394,246372468194,aedf7c6f97f1e595fec3d2380478407a282c186195b05aa652298707693946bd,90eb34d5f52511424a95c21233f8fe60e3b1a8ebd00b4311d62a53ab2648eea7
2,48,94,32,b9e8a37128c07a5736e2970df983007fbc3d50dc71bf23c2cb99618f8a5dc3d7,239519594,1129118760,56,False,1,55,184285877474,246387409274,429c5c2453694c32258753f340cace32e9e1943643c6d980bcf1a4d5c59e2c05,08a408c433943ad21ee814d16f0dc84496597138aac94248915d01d3246ca1ed
2,48,94,33,404dbfb2a95a7212cda9757af6ba4448f3b56e9ce52ea863d0badfc83900b410,525534554,1129118760,56,False,1,55,184571892434,246673424234,4413da129deee50e80ed88bb6ad5e69a3925bb9f58c9dbf0235a633430eccf5e,9d5d23d0f9c61141fa1615b8cf9627e69971a838c8cdc1c11f51e15a7d994be2
2,48,94,36,938f31e71363de5b644b7e2e42054d145984cc27b49d20025cd629a93bc309e9,254460674,1129118760,56,False,1,55,184300818554,246402350354,6e88c9274f134e4268b3659882115fd8d4aecf9e4eccc78b6ba988237b6c7e12,400f47b492ea760aba8c19166de6ca3f528bb14e4ecb80176793a345f88b2c34
2,48,94,37,111a0cf61899d31d3a919ee3a0440cd74cea72e6b9b144abdbe30334678ec0b5,540475634,1129118760,56,False,1,55,184586833514,246688365314,c80ed25debc9e728e64f81011380806d854a6bcc910c8a45c69b659b153ad0cf,398e62cf514b22325c85f0d16d59e8d924213986a3424814f882b4ddaa1a417e
2,48,94,40,53750299a7865c942aaedd123c15c2a689b309fc5b25a8f3706b50ce3b0d9a57,269401754,1129118760,56,False,1,55,184315759634,246417291434,e34c90d6be2a23c8dfaf543fdbf5f411f54694f9ec3217386b6466af9ed5671f,d062b1eacccb327f08ecdd6398b569b6e8291e2ed2e89fe25de7cce0990d0e66
2,48,94,42,03426510f4e6daa0244763139db69881378caaa35d13ce2e4f2fe5328d5d5d1e,841431674,1129118760,55,False,2,53,184887789554,245860202594,88d0f989e05798f8c393d7feca47f314c0ed4c084f2ecb599d0b0a5d5112f9e4,9c87a26669773d4860a6812c9c67571c7a34d227d815dcd191b630ce83eda81e
2,48,94,44,0bd58871522b429bf2577330b5ee967fc723c8853a0d4eb37d4c948f2d7fa076,284342834,1129118760,56,False,1,55,184330700714,246432232514,97ce8b0479cc4361f4ef59661262bdb07964574440f24a9aac03907907cb7a4d,7f93389c951c0b864601a626e23b4e39b05b2c400417e675470e9c0e8c2eaa78
2,48,94,47,2cd8f7f7177a38fe763dedb70322233c56d2855af6f2e992f5042205da6a1aa3,13268954,1129118760,56,False,1,55,184059626834,246161158634,bf99a9cc5fa8ec3081483c4d581497c314b1009d2b1c8c9ec064fc9cba9e38c1,ff9bba3401bb7c5467e5863fe21492f1ce57311a1904a3d892f03d8e7b5a4205
2,48,94,48,f650b59f0ebfc8d8dffa4d99ccb4c78ecdbe2261c51cd652dcf06be247047b20,299283914,1129118760,56,False,1,55,184345641794,246447173594,e715946d92745a13d893ca68f0870decfdefb8a68ac7a35cd073db9ebd915ea5,5456d84fc74e575fdba6541e8c5c94d261eaa9344891d6657ac2955e22fbce38
2,48,94,51,33f2a1ddb323fd7ae332f4601342f16ba3b52a9773e0470a689c5b66de53dc85,28210034,1129118760,56,False,1,55,184074567914,246176099714,51f20ea3379ca8e80b65250663796863ab53c5221abf53f6ea64e642245cc4cd,7c9a7dbc20421d778444f530939bcba08794c1158edd6f15d32883890c3c42de
2,48,94,55,a6872418f839297a0bbe78d6bf66977721360d651642539d47bafb707f7c3f53,43151114,1129118760,56,False,1,55,184089508994,246191040794,7360de95fef08239475fc97637f75232537aa38988ce14e3fff0914df839a538,c26a6104d5c54c7820e769f15b544ebe608b4f985739054f7bb162120d2e77f8
2,48,94,56,404dbfb2a95a7212cda9757af6ba4448f3b56e9ce52ea863d0badfc83900b410,329166074,1129118760,56,False,1,55,184375523954,246477055754,4497c6f933da34ab9e610bca0e0e72ba39ab59e1661d4f280497fe7ac2d66510,8ef053846d650025491ef9ec44bf2f795e57c14143bb9dfd118c6ff470628468
2,48,94,59,030ba99597abc70bf8ee03e7c02f0acd77f41b33115c9ee163ee50c0875abcff,58092194,1129118760,56,False,1,55,184104450074,246205981874,802976cf5ff9054574dc0fca04ba33923cb1ab9ef124438a01688e1e094a9173,5f5557ec54910d05a54813a9764bcae4284da683402a36e760f91f1dd245d73b
2,48,94,63,1ebaf45de15a9e32c92b009404d42f56515ac3fd865b41473277db6b099ad016,73033274,1129118760,56,False,1,55,184119391154,246220922954,c1c02cb7ebe46bbeb30be019f591027096ea26c1f626274ec52abb99ddbe0ae9,941c7a99a6480aa82be79846f3e817441e7d125a5d14e47df7e3b2df6d32ec94
2,48,94,65,03426510f4e6daa0244763139db69881378caaa35d13ce2e4f2fe5328d5d5d1e,645063194,1129118760,55,False,2,53,184691421074,245663834114,77b87bfde786cddd89cc463bc2d33fc60a6234b52134a8d5cf28d73a4607ead2,1ad452cbd1fec0e6ffd5ab129c46e8dbb76936f59b71012bdc128bc5322b549c
2,48,94,67,38dcd4d96a311a5281cecbd8b0737bdebf7b513005b759599af840eedc4c55d8,87974354,1129118760,56,False,1,55,184134332234,246235864034,f19649f5c3c77cb611c61387f97c0b08fc9bf7a28b7882fb1096a78c91571d46,1b99c5915f9f8ada0cc1b4889df15f262b8f946a69fd62b9b918e48b988f144e
2,48,94,70,757186265c729aabc61230f6e4244a908d82a69d8bf59751c981fbe8bf65077e,946019234,1129118760,55,False,2,53,184992377114,245964790154,8e4364b0bbdc72fbef1654723f72a01c5c220ff09271922d8be6f49276fc66f6,b4c62b6f943a54be353306e7e4edaff582d5a0206f4c4c2fdc20beda66a0172f
2,48,94,71,f650b59f0ebfc8d8dffa4d99ccb4c78ecdbe2261c51cd652dcf06be247047b20,102915434,1129118760,56,False,1,55,184149273314,246250805114,52927dc7cde357de1f609483b166057d11e1ee3440e6e3b14e2ab13e8dedf003,fa0817e3f109a9b690924b77234caba21a1d5306a78c9c29f44c965918495084
2,48,94,72,c46dc22fa9f357d91894b8aa9536a9ad3062639d2481027c536a0f0712f998ef,388930394,1129118760,56,False,1,55,184435288274,246536820074,1eb892ea384b9e8d9780ca1611caec1b32b1baf101a4d7cac5e937d2b7d4300c,01ececd69174a287bf58f396d69cf10d6515a9abe619491c967be2b6a2869403
2,48,94,74,d16e1452c8ca9b07b3854c22cd706bb9786f046013fefff905742a5677ff56b7,960960314,1129118760,55,False,2,53,185007318194,245979731234,7165473533490f579a29529bb55cfc1b2328e0fcf4fbd86331c7553ef8970901,77da6df239177ac0ca3f4b560f44ab7bf1155382a95c9c17197db28e136148dc
2,48,94,75,120a9304ca36ebcd3de5de4cf1aaf8b267a940885ace7d3485b5da79e1c99865,117856514,1129118760,56,False,2,54,184164214394,246265746194,2c6f2f642a7319b6de79527e7cd8c96cde893f206bed44575c429760dbd40e42,23934b53169d6733c7946ebafdb877a295ada293ad7aa69e30b0241290ec3dd7
2,48,94,78,a6872418f839297a0bbe78d6bf66977721360d651642539d47bafb707f7c3f53,975901394,1129118760,55,False,2,53,185022259274,245994672314,ae9a692765e7e19898b686ded5b97e0e74b4d994f203ee4b4a47c6f93f05d808,212568f8861f8bcc1374535b260f64be67c96b084c01138603406250861ea8b7
2,48,94,79,404dbfb2a95a7212cda9757af6ba4448f3b56e9ce52ea863d0badfc83900b410,132797594,1129118760,56,False,1,55,184179155474,246280687274,60da7a1047728e810ae1500d124528f2efb42b388694b27821329d64cd0e41ba,5238649c6673e2c45049d37b48ad99f4228f67a4205b29307625da5c9f572e65
2,48,94,82,daba01c4f40b6b4db41222de666165ecc1efa6f1d69363467497807184b806c7,990842474,1129118760,55,False,2,53,185037200354,246009613394,72e5354e2df909eaee28f1b499215ce5114fd39584e9210fb9f3f478ee17ab51,be42a5a8fc73e1f98050eb18c5239957538a76222ed4986e824f05a529cbb93f
2,48,94,83,f12ffff46923982f7783f60e63543b761837788a46280f13460e5af60f82a84e,147738674,1129118760,56,False,1,55,184194096554,246295628354,0be329699d2f9e50c137844e259b4ea417ae32b5d65925686d186a3ad0760222,7420be299f5de11a665529d39623f4f5a73025bba2a2a3a135b2fa5a3987998a
2,48,94,84,88339ffbc0d80b37dd59dcc2b0c49bf075e842c832450f60532e4afc08b267ed,433753634,1129118760,56,False,1,55,184480111514,246581643314,fe229c69927368bcfd728ca87943335e477b1842a3eae3af96ec91fd662b489d,2dd5afe26842269d74273d2ca4e9174563a8f442a3a278d4c848d5f491c736ce
2,48,94,88,03426510f4e6daa0244763139db69881378caaa35d13ce2e4f2fe5328d5d5d1e,448694714,1129118760,56,False,1,55,184495052594,246596584394,622374f313716474560444595124a1a552fb7afc814d63a4fcb730ca0649a5b6,17a27c54e1ab8e84b6baa247dbb80fd6797afa57b0fc45034f3aa17b7bc3bcb0
2,48,94,90,d0ca5833c2753eb30c5333eb4d676dd11f50248fd41323addf4cf55e1883a28f,1020724634,1129118760,55,False,2,53,185067082514,246039495554,d6485213c89443d4534637c5c7e3b79b57df30f5ec5ca99476d74525e9e75a32,b232bee1260431f5927198387064825c6756d0173c2c3e94c384b56d304fe381
2,48,94,93,757186265c729aabc61230f6e4244a908d82a69d8bf59751c981fbe8bf65077e,749650754,1129118760,55,False,2,53,184796008634,245768421674,57f59cc09e725fa1019e61d688aa9a37c8b5596653aed5e201f2d2a23a71174f,051ac6f521135cbb9325402d03c28ac54b651e3ea3add64fe85b12f1b3d68e6c
2,48,94,94,f650b59f0ebfc8d8dffa4d99ccb4c78ecdbe2261c51cd652dcf06be247047b20,1035665714,1129118760,55,False,2,53,185082023594,246054436634,ee8fa68edb4dcba59d436d072abf535dbdf3f23601daaf75b787b8f6cefe2da9,67e901df0ad31047a0f1266c6ed221949c4eabe234384ce0693f2c5c7c8d7696
2,48,94,95,20fc0b8949ac54fe109f91386cf6d21f3c2b3e670f0001b562bf2691576b0a45,192561914,1129118760,56,False,1,55,184238919794,246340451594,9c7e52975e6656092f143423250a79b8211fc9752dbb12c6b4a6100b0586bad1,b0355544b9cd8f0adc66a94dab94a80d13f423a6cd197b0a399f5abdfe15b3bc
2,48,94,97,296338217431f5feccb58f70bd9ba6788086bd613a55540800f66cb8f8bb5750,764591834,1129118760,55,False,2,53,184810949714,245783362754,5feef04c7ff5ea1413f4ff23f204a1c54497d65f29b43039a6c0f7648b966b50,759f1d75c0c8f606fec7f23aea28c8cfbb463e1ad2d421718842288b8a32f218
2,48,94,101,a6872418f839297a0bbe78d6bf66977721360d651642539d47bafb707f7c3f53,779532914,1129118760,55,False,2,53,184825890794,245798303834,086f7ec33bd3cca6bd0f0b9e4f0883e463c6dfb632532a4fef3cc81649d09af4,a7fd732b2e049ec114369c706a420481e9100f9dcbc64c4af0757476bb4f2c34
2,48,94,102,404dbfb2a95a7212cda9757af6ba4448f3b56e9ce52ea863d0badfc83900b410,1065547874,1129118760,56,False,2,54,183982786994,246084318794,bed483dcde8d8a9fe57193746e84e77bea041deb9af228c902f32a0ef930fb7f,0c29b6388ce5211b36078cf2791462c82eb5e3fbb41009b924b67d29590ce088
2,48,94,104,fcce62aae61df064302cf2c19559a8004dfd7d1b12d5361b427155958dc6a1fc,508459034,1129118760,56,False,1,55,184554816914,246656348714,60342bd1833f8654a1b0b429b12a4e02018a7a8b4f62322674155cfa46d9c703,e8fb35f0038077763b91af876df2db89c1300f6b208e9aaa632fa4e390194df5
2,48,94,105,d92d2784672fd089d27ea989d1ab6d1b26471be9680f63a0e2d3f4ee93676431,794473994,1129118760,55,False,2,53,184840831874,245813244914,456f04c7d58fc16c745ed169c731cc9b8621bd741ee502479caaa0451cf2e0f1,4f1769cf0563abe1df2254e9b2f45e2366ccf7db3c7486b0fcd4cdd110907149
2,48,94,107,c648fb1cecca799bf392d096af07fd536dc57f1f93b9322042348c9c05905eed,237385154,1129118760,56,False,1,55,184283743034,246385274834,4fe6649cad77c83299341e63a25aeb28cbbbca8181747af47eac345c257019a1,9636016420d32113a50739641a7e59668081397fc41751636f4231f83260a9db
